match_id,event_id,team_1,team_2,best_of,_map,1_t1
2321155,3494,GameAgents,FaZe,1.0,Inferno,4200.0
2320993,3601,Envy,Astralis,1.0,Inferno,3800.0
2321156,3494,eXtatus,mousesports,1.0,Overpass,4250.0
2321176,3538,KoN Sweden,KoN Denmark,1.0,Inferno,4400.0
2321089,3494,FaZe,GameAgents,1.0,Cache,4250.0
2321088,3494,mousesports,eXtatus,1.0,Train,4250.0
2320992,3601,Astralis,Envy,1.0,Train,4300.0
2320991,3601,Envy,fnatic,1.0,Cobblestone,4250.0
2321180,3469,GODSENT,Nexus,1.0,Mirage,4200.0
2321175,3538,KoN Denmark,KoN Finland,1.0,Mirage,4350.0
2321154,3494,mousesports,Virtus.pro,1.0,Train,4050.0
2321014,3599,SJ,pro100,1.0,Inferno,4550.0
2321179,3469,Nexus,BIG,1.0,Cobblestone,2950.0
2320990,3601,fnatic,Envy,1.0,Inferno,4400.0
2321153,3494,GameAgents,Dark Tigers,1.0,Cobblestone,4250.0
2321087,3494,Virtus.pro,mousesports,1.0,Nuke,4550.0
2321086,3494,Dark Tigers,GameAgents,1.0,Mirage,3900.0
2321178,3469,GODSENT,Kinguin,1.0,Mirage,4300.0
2321152,3494,eXtatus,Virtus.pro,1.0,Mirage,4200.0
2321181,3469,Enyoy,GODSENT,1.0,Mirage,4350.0
2321151,3494,FaZe,Dark Tigers,1.0,Overpass,4250.0
2321085,3494,Virtus.pro,eXtatus,1.0,Cobblestone,4400.0
2321084,3494,Dark Tigers,FaZe,1.0,Mirage,3900.0
2320874,3623,NOREG,Space Soldiers,3.0,Nuke,4450.0
2320874,3623,NOREG,Space Soldiers,3.0,Cobblestone,4050.0
2321050,3485,Taboo,MC,3.0,Cache,4100.0
2321050,3485,Taboo,MC,3.0,Cobblestone,3650.0
2321149,3494,eXtatus,x-kom,1.0,Mirage,4200.0
2321054,3485,STREAMLINE,Ground Zero,3.0,Inferno,4200.0
2321054,3485,STREAMLINE,Ground Zero,3.0,Mirage,4000.0
2321150,3494,GameAgents,HellRaisers,1.0,Cobblestone,4200.0
2321083,3494,x-kom,eXtatus,1.0,Inferno,4150.0
2321082,3494,HellRaisers,GameAgents,1.0,Inferno,4400.0
2320951,3625,Vega Squadron,TYLOO,3.0,Inferno,4150.0
2320951,3625,Vega Squadron,TYLOO,3.0,Mirage,3250.0
2321148,3494,Dark Tigers,HellRaisers,1.0,Inferno,4250.0
2321147,3494,x-kom,mousesports,1.0,Mirage,4050.0
2321132,3629,Lynn Vision,NASR,1.0,Cobblestone,4200.0
2320950,3625,BOOT-d[S],Flash,3.0,Cobblestone,4250.0
2320950,3625,BOOT-d[S],Flash,3.0,Mirage,4250.0
2320950,3625,BOOT-d[S],Flash,3.0,Cache,4450.0
2321081,3494,HellRaisers,Dark Tigers,1.0,Cobblestone,4250.0
2321080,3494,mousesports,x-kom,1.0,Train,4200.0
2321130,3629,Lynn Vision,JSBF,1.0,Train,4250.0
2320949,3625,SCARZ Absolute,TYLOO,3.0,Inferno,4300.0
2320949,3625,SCARZ Absolute,TYLOO,3.0,Cache,4250.0
2321185,3637,Yeah,C4,3.0,Cache,4350.0
2321185,3637,Yeah,C4,3.0,Nuke,4400.0
2319555,3362,Complexity,Cloud9,1.0,Mirage,3500.0
2321162,3632,Etherian,TeamOne,3.0,Overpass,4150.0
2321162,3632,Etherian,TeamOne,3.0,Cache,4150.0
2321162,3632,Etherian,TeamOne,3.0,Mirage,3950.0
2321197,3470,subtLe,AZIO,1.0,Cache,4100.0
2319553,3362,Ghost,NRG,1.0,Cobblestone,4200.0
2321163,3632,Most Wanted,BlackOut,3.0,Inferno,4250.0
2321163,3632,Most Wanted,BlackOut,3.0,Nuke,4250.0
2321163,3632,Most Wanted,BlackOut,3.0,Mirage,3850.0
2319554,3362,Cloud9,Complexity,1.0,Inferno,4450.0
2319552,3362,NRG,Ghost,1.0,Overpass,4100.0
2321161,3632,eUnited,ex-Iceberg,3.0,Cache,4250.0
2321161,3632,eUnited,ex-Iceberg,3.0,Train,4200.0
2321196,3470,subtLe,CheckSix,1.0,Train,4350.0
2321064,3470,Mask Off,Grizzlys,1.0,Inferno,4150.0
2321183,3637,FURIA,Virtue,3.0,Train,4350.0
2321183,3637,FURIA,Virtue,3.0,Cache,4200.0
2321184,3637,Avalanche,FURIA Inagame,3.0,Mirage,3950.0
2321184,3637,Avalanche,FURIA Inagame,3.0,Overpass,3250.0
2321164,3632,Arial Arise,Swole Patrol,3.0,Inferno,4300.0
2321164,3632,Arial Arise,Swole Patrol,3.0,Overpass,4200.0
2321195,3470,subtLe,Mythic,1.0,Mirage,4100.0
2319551,3362,Liquid,Rogue,1.0,Inferno,3200.0
2319549,3362,OpTic,Renegades,1.0,Train,4300.0
2321037,3602,Luminosity,eUnited,1.0,Cobblestone,4150.0
2319548,3362,Renegades,OpTic,1.0,Mirage,3900.0
2319550,3362,Rogue,Liquid,1.0,Overpass,3250.0
2321036,3602,eUnited,Luminosity,1.0,Cache,4300.0
2321114,3631,attackiereN,Royal Bandits,3.0,Mirage,4300.0
2321114,3631,attackiereN,Royal Bandits,3.0,Train,4100.0
2321114,3631,attackiereN,Royal Bandits,3.0,Cobblestone,3950.0
2319933,3361,North,fnatic,1.0,Train,4150.0
2320989,3601,GODSENT,Envy,1.0,Train,4300.0
2321070,3607,PRIDE,Ha MaSSe,2.0,Cache,4350.0
2321070,3607,PRIDE,Ha MaSSe,2.0,Mirage,2550.0
2319932,3361,fnatic,North,1.0,Cobblestone,4400.0
2320988,3601,Envy,GODSENT,1.0,Cache,4250.0
2321111,3469,SJ,Kinguin,1.0,Mirage,4200.0
2321182,3631,Endpoint,PUR$i$EURA,3.0,Inferno,4050.0
2321182,3631,Endpoint,PUR$i$EURA,3.0,Cache,4300.0
2321109,3469,aAa,ALTERNATE aTTaX,1.0,Cobblestone,3550.0
2321012,3599,Vexed,Property,1.0,Cobblestone,3400.0
2320987,3601,GODSENT,Astralis,1.0,Mirage,4300.0
2321113,3469,Nemiga,Red Reserve,1.0,Inferno,4150.0
2321110,3469,Movistar Riders,SJ,1.0,Inferno,4550.0
2319931,3361,LDLC,Natus Vincere,1.0,Nuke,4250.0
2320986,3601,Astralis,GODSENT,1.0,Inferno,4550.0
2321108,3469,DIVIZON,EnVyUs Academy,1.0,Train,4150.0
2319930,3361,Natus Vincere,LDLC,1.0,Inferno,4300.0
2321106,3469,FlipSid3,Nexus,1.0,Mirage,4100.0
2321107,3469,Sprout,BIG,1.0,Train,4350.0
2321112,3469,Enyoy,aAa,1.0,Cache,4500.0
2321013,3599,Valiance,EPG,1.0,Mirage,4250.0
2321104,3469,ALTERNATE aTTaX,GODSENT,1.0,Overpass,4250.0
2321103,3469,EnVyUs Academy,Nexus,1.0,Cobblestone,4250.0
2319929,3361,Envy,Space Soldiers,1.0,Cache,4250.0
2321105,3469,Enyoy,Kinguin,1.0,Train,4450.0
2319928,3361,Space Soldiers,Envy,1.0,Train,4100.0
2320412,3469,ALTERNATE aTTaX,FlipSid3,1.0,Mirage,4300.0
2321007,3581,pro100,EPG,3.0,Cobblestone,4250.0
2321007,3581,pro100,EPG,3.0,Inferno,4100.0
2320948,3625,AGO,Spirit,1.0,Cobblestone,4300.0
2320905,3492,Tainted Minds,Grayhound,1.0,Cache,4250.0
2320947,3625,Vega Squadron,MVP PK,1.0,Inferno,4250.0
2321068,3600,Imperial,Sprout,3.0,Train,4250.0
2321068,3600,Imperial,Sprout,3.0,Mirage,2600.0
2320904,3492,Grayhound,Tainted Minds,1.0,Nuke,4100.0
2320946,3625,Spirit,Flash,1.0,Cobblestone,3450.0
2321100,3629,Beyond,JSBF,1.0,Nuke,4350.0
2320633,3471,TRIDENT,Grayhound,1.0,Cache,4350.0
2320803,3471,ORDER,Lucky7,1.0,Train,4350.0
2320907,3492,Dark Sided,Conspiracy,1.0,Inferno,4150.0
2320911,3492,Control,Taboo,1.0,Train,4100.0
2321099,3629,GrayToad,GOSU,1.0,Mirage,4300.0
2320800,3471,Legacy,Carnage,1.0,Cache,4200.0
2320910,3492,Taboo,Control,1.0,Cobblestone,4000.0
2320906,3492,Conspiracy,Dark Sided,1.0,Train,4100.0
2320894,3471,Lucky7,Ground Zero,1.0,Inferno,3150.0
2320945,3625,AGO,BOOT-d[S],1.0,Train,4300.0
2321098,3629,Lynn Vision,ROAR,1.0,Train,4150.0
2321005,3553,Tainted Minds,Corvidae,3.0,Mirage,3200.0
2321005,3553,Tainted Minds,Corvidae,3.0,Cache,4350.0
2320944,3625,TYLOO,MVP PK,1.0,Cobblestone,4250.0
2321097,3629,GOSU,Eclipse,1.0,Mirage,4450.0
2320943,3625,Vega Squadron,SCARZ Absolute,1.0,Cache,4300.0
2321045,3632,Swole Patrol,Hyper,3.0,Train,4250.0
2321045,3632,Swole Patrol,Hyper,3.0,Cache,4250.0
2319547,3362,Ghost,Cloud9,1.0,Mirage,4350.0
2319545,3362,NRG,Dignitas,1.0,Inferno,4350.0
2321063,3470,Atmosphere,Mask Off,1.0,Nuke,4400.0
2319546,3362,Cloud9,Ghost,1.0,Overpass,4100.0
2319544,3362,Dignitas,NRG,1.0,Mirage,4350.0
2321035,3602,OpTic,Liquid,1.0,Train,4250.0
2319541,3362,SK,Rogue,1.0,Mirage,3950.0
2320882,3470,Grizzlys,eUnited,1.0,Mirage,3450.0
2319543,3362,Splyce,Luminosity,1.0,Mirage,4200.0
2321034,3602,Liquid,OpTic,1.0,Inferno,4300.0
2319540,3362,Rogue,SK,1.0,Overpass,4150.0
2319542,3362,Luminosity,Splyce,1.0,Train,4400.0
2321033,3602,Complexity,NRG,1.0,Cache,4350.0
2321032,3602,NRG,Complexity,1.0,Nuke,4300.0
2319903,3361,Space Soldiers,AGO,1.0,Nuke,4450.0
2320985,3601,GODSENT,NiP,1.0,Cobblestone,2550.0
2321009,3599,Windigo,Quantum Bellator Fire,1.0,Train,4300.0
2319901,3361,AGO,Space Soldiers,1.0,Mirage,3700.0
2320957,3550,EnVyUs Academy,pro100,3.0,Mirage,4300.0
2320957,3550,EnVyUs Academy,pro100,3.0,Cache,4200.0
2320957,3550,EnVyUs Academy,pro100,3.0,Cobblestone,4100.0
2320984,3601,NiP,GODSENT,1.0,Train,4200.0
2319238,3469,Windigo,aAa,1.0,Cobblestone,4200.0
2321078,3469,FlipSid3,Kinguin,1.0,Nuke,4250.0
2321076,3469,Fragsters,DIVIZON,1.0,Train,4250.0
2319900,3361,Envy,Natus Vincere,1.0,Inferno,4150.0
2319463,3469,ALTERNATE aTTaX,BIG,1.0,Cobblestone,4300.0
2321077,3469,GODSENT,Movistar Riders,1.0,Mirage,3950.0
2321011,3599,AVANGAR,Nexus,1.0,Mirage,4250.0
2320983,3601,fnatic,Astralis,1.0,Inferno,4400.0
2319880,3361,Natus Vincere,Envy,1.0,Train,4250.0
2321072,3469,Nexus,Kinguin,1.0,Cobblestone,3550.0
2321074,3469,GODSENT,Property,1.0,Mirage,4250.0
2321079,3469,Sprout,aAa,1.0,Inferno,4150.0
2321010,3599,GameAgents,forZe,1.0,Mirage,4250.0
2321073,3469,FlipSid3,Nemiga,1.0,Mirage,4100.0
2320982,3601,Astralis,fnatic,1.0,Train,4250.0
2321008,3599,Nemiga,GoodJob,1.0,Inferno,4200.0
2319898,3361,HellRaisers,NiP,1.0,Cobblestone,4050.0
2320806,3550,HEY,Windigo,3.0,Train,4200.0
2320806,3550,HEY,Windigo,3.0,Mirage,3650.0
2320806,3550,HEY,Windigo,3.0,Inferno,4100.0
2321071,3469,FlipSid3,Enyoy,1.0,Mirage,3650.0
2320418,3469,ALTERNATE aTTaX,EnVyUs Academy,1.0,Train,4300.0
2319896,3361,NiP,HellRaisers,1.0,Inferno,4100.0
2321069,3623,Sprout,Epsilon,3.0,Train,4200.0
2321069,3623,Sprout,Epsilon,3.0,Cobblestone,4250.0
2320900,3492,ex-Athletico,Lucky7,1.0,Mirage,4250.0
2320896,3492,ORDER,Chiefs,1.0,Mirage,4150.0
2320899,3492,Lucky7,ex-Athletico,1.0,Inferno,4100.0
2320895,3492,Chiefs,ORDER,1.0,Train,4000.0
2320902,3492,Carnage,Ground Zero,1.0,Cache,4200.0
2320898,3492,STREAMLINE,R!OT,1.0,Inferno,4250.0
2321096,3492,ex-Athletico,ORDER,1.0,Inferno,4250.0
2320901,3492,Ground Zero,Carnage,1.0,Train,4150.0
2320977,3629,Beyond,Eclipse,1.0,Inferno,4250.0
2320897,3492,R!OT,STREAMLINE,1.0,Mirage,4100.0
2321062,3471,ex-Riotous Academy,Grayhound,1.0,Nuke,4400.0
2321095,3492,ORDER,ex-Athletico,1.0,Mirage,4100.0
2320976,3629,Beyond,ROAR,1.0,Inferno,4200.0
2321043,3632,BlackOut,Mostly Harmless,3.0,Mirage,3900.0
2321043,3632,BlackOut,Mostly Harmless,3.0,Overpass,4200.0
2321043,3632,BlackOut,Mostly Harmless,3.0,Inferno,4050.0
2321039,3632,RONIN,ex-Iceberg,3.0,Mirage,4250.0
2321039,3632,RONIN,ex-Iceberg,3.0,Inferno,4100.0
2321039,3632,RONIN,ex-Iceberg,3.0,Overpass,4350.0
2319539,3362,NRG,Cloud9,1.0,Overpass,4150.0
2319538,3362,OpTic,Splyce,1.0,Mirage,3350.0
2319537,3362,Cloud9,NRG,1.0,Inferno,4200.0
2320881,3470,Grizzlys,Most Wanted,1.0,Mirage,2700.0
2321031,3602,Renegades,eUnited,1.0,Cobblestone,3900.0
2319536,3362,Splyce,OpTic,1.0,Train,4150.0
2319535,3362,Luminosity,Liquid,1.0,Cobblestone,2750.0
2319533,3362,Complexity,Rogue,1.0,Cache,4050.0
2321030,3602,eUnited,Renegades,1.0,Train,4250.0
2319534,3362,Liquid,Luminosity,1.0,Overpass,4100.0
2319532,3362,Rogue,Complexity,1.0,Train,4000.0
2321029,3602,Renegades,NRG,1.0,Train,4300.0
2321028,3602,NRG,Renegades,1.0,Inferno,4350.0
2319927,3361,G2,Heroic,1.0,Overpass,3300.0
2319926,3361,Heroic,G2,1.0,Inferno,4200.0
2321023,3469,Singularity,Movistar Riders,1.0,Overpass,4400.0
2321066,3607,PRIDE,k0pfsache,2.0,Cache,4300.0
2321066,3607,PRIDE,k0pfsache,2.0,Mirage,2550.0
2319925,3361,HellRaisers,Astralis,1.0,Mirage,4250.0
2321025,3631,XPC,Endpoint,3.0,Train,4150.0
2321025,3631,XPC,Endpoint,3.0,Inferno,4200.0
2321024,3469,Property,DIVIZON,1.0,Cache,4350.0
2320136,3469,Asterion,SJ,1.0,Mirage,4250.0
2321065,3607,Tricked,Epsilon,2.0,Cobblestone,4100.0
2321065,3607,Tricked,Epsilon,2.0,Train,4200.0
2319924,3361,Astralis,HellRaisers,1.0,Overpass,4250.0
2321022,3469,Enyoy,Nexus,1.0,Mirage,4400.0
2321046,3623,Não Tem Como,Windigo,5.0,Default,3400.0
2321046,3623,Não Tem Como,Windigo,5.0,Cobblestone,4350.0
2321046,3623,Não Tem Como,Windigo,5.0,Inferno,4400.0
2321021,3469,aAa,Kinguin,1.0,Nuke,4250.0
2321020,3469,Enyoy,Sprout,1.0,Inferno,4350.0
2319923,3361,NiP,Heroic,1.0,Train,4300.0
2319922,3361,Heroic,NiP,1.0,Inferno,4200.0
2321002,3623,Quantum Bellator Fire,Epsilon,3.0,Mirage,4200.0
2321002,3623,Quantum Bellator Fire,Epsilon,3.0,Inferno,4200.0
2319371,3478,Corvidae,Grayhound,1.0,Mirage,4250.0
2320877,3471,Dark Sided,Carnage,1.0,Train,3950.0
2319370,3478,Grayhound,Corvidae,1.0,Inferno,4050.0
2320973,3629,Lynn Vision,GOSU,1.0,Cobblestone,2550.0
2320974,3629,Eclipse,JSBF,1.0,Cobblestone,4250.0
2319377,3478,AVANT,ex-Athletico,1.0,Overpass,3900.0
2319376,3478,ex-Athletico,AVANT,1.0,Cache,4400.0
2321044,3632,Glockoma,Arial Arise,3.0,Inferno,4000.0
2321044,3632,Glockoma,Arial Arise,3.0,Overpass,4250.0
2321042,3632,Most Wanted,Enter,3.0,Overpass,3600.0
2321042,3632,Most Wanted,Enter,3.0,Nuke,4150.0
2321040,3632,Etherian,Armada,3.0,Overpass,4200.0
2321040,3632,Etherian,Armada,3.0,Mirage,850.0
2320780,3621,BRK,FURIA,3.0,Cobblestone,4200.0
2320780,3621,BRK,FURIA,3.0,Train,4050.0
2321001,3623,Sprout,AVANGAR,3.0,Mirage,3950.0
2321001,3623,Sprout,AVANGAR,3.0,Cobblestone,1800.0
2321018,3631,DreamEaters,Nexus,3.0,Inferno,4550.0
2321018,3631,DreamEaters,Nexus,3.0,Mirage,4250.0
2321019,3631,Pompa,Royal Bandits,3.0,Mirage,4300.0
2321019,3631,Pompa,Royal Bandits,3.0,Inferno,4050.0
2320724,3578,PACT,XPC,3.0,Mirage,4100.0
2320724,3578,PACT,XPC,3.0,Overpass,4100.0
2320724,3578,PACT,XPC,3.0,Train,4200.0
2321015,3631,Dark Origin,ex-SEAL,3.0,Cobblestone,4300.0
2321015,3631,Dark Origin,ex-SEAL,3.0,Train,4200.0
2320922,3469,Windigo,Kinguin,1.0,Train,4200.0
2321016,3631,Bpro,PUR$i$EURA,3.0,Nuke,4300.0
2321016,3631,Bpro,PUR$i$EURA,3.0,Mirage,3650.0
2320926,3469,Sprout,Wind and Rain,1.0,Inferno,4200.0
2320925,3469,Unity,Property,1.0,Cache,4300.0
2320927,3469,Nexus,Virtus.pro,1.0,Cobblestone,4200.0
2321000,3469,Asterion,PRIDE,1.0,Mirage,4200.0
2320928,3469,Red Reserve,Kinguin,1.0,Cobblestone,4350.0
2320924,3469,Asterion,Sprout,1.0,Cobblestone,3250.0
2320923,3469,Virtus.pro,Property,1.0,Cobblestone,2600.0
2320929,3546,AVANGAR,Fragsters,3.0,Inferno,4400.0
2320929,3546,AVANGAR,Fragsters,3.0,Mirage,4300.0
2320929,3546,AVANGAR,Fragsters,3.0,Train,4250.0
2320962,3623,Windigo,ALTERNATE aTTaX,3.0,Inferno,4550.0
2320962,3623,Windigo,ALTERNATE aTTaX,3.0,Mirage,4000.0
2320962,3623,Windigo,ALTERNATE aTTaX,3.0,Cobblestone,4200.0
2321027,3631,EURONICS,Berzerk,3.0,Inferno,4300.0
2321027,3631,EURONICS,Berzerk,3.0,Cache,4650.0
2321027,3631,EURONICS,Berzerk,3.0,Cobblestone,3500.0
2321003,3609,NewliFe,ROAR,3.0,Mirage,4450.0
2321003,3609,NewliFe,ROAR,3.0,Train,4150.0
2321003,3609,NewliFe,ROAR,3.0,Inferno,4450.0
2319373,3478,Taboo,Chiefs,1.0,Cobblestone,4000.0
2320963,3616,Legacy,AVANT,3.0,Mirage,4300.0
2320963,3616,Legacy,AVANT,3.0,Cache,4100.0
2320827,3471,Tainted Minds,seadoggs,1.0,Cache,4050.0
2319372,3478,Chiefs,Taboo,1.0,Train,4350.0
2320967,3629,GOSU,JSBF,1.0,Nuke,4350.0
2319375,3478,Ground Zero,Dark Sided,1.0,Train,4300.0
2320893,3471,MC,Tainted Minds,1.0,Inferno,3650.0
2320966,3629,GrayToad,Beyond,1.0,Train,4050.0
2320909,3492,Corvidae,Surge,1.0,Mirage,4650.0
2320965,3629,Lynn Vision,Beyond,1.0,Mirage,4050.0
2320908,3492,Surge,Corvidae,1.0,Inferno,4250.0
2320964,3629,ROAR,JSBF,1.0,Inferno,4400.0
2320798,3618,NRG,Liquid,3.0,Overpass,4250.0
2320798,3618,NRG,Liquid,3.0,Nuke,4350.0
2320797,3618,Liquid,Torqued,3.0,Cobblestone,4200.0
2320797,3618,Liquid,Torqued,3.0,Inferno,4350.0
2320935,3540,Kinguin,Red Reserve,3.0,Overpass,4550.0
2320935,3540,Kinguin,Red Reserve,3.0,Mirage,4300.0
2320935,3540,Kinguin,Red Reserve,3.0,Cobblestone,900.0
2320810,3623,Epsilon,AVANGAR,3.0,Cobblestone,3700.0
2320810,3623,Epsilon,AVANGAR,3.0,Train,4300.0
2320796,3618,NRG,Rogue,3.0,Overpass,2750.0
2320796,3618,NRG,Rogue,3.0,Nuke,3400.0
2320958,3624,LPSP,GoldenGitte,3.0,Train,4350.0
2320958,3624,LPSP,GoldenGitte,3.0,Cache,4300.0
2320958,3624,LPSP,GoldenGitte,3.0,Overpass,3850.0
2320961,3469,Fragsters,Virtus.pro,1.0,Train,4300.0
2320934,3540,AVANGAR,Imperial,3.0,Train,4350.0
2320934,3540,AVANGAR,Imperial,3.0,Mirage,3450.0
2320765,3599,Valiance,pro100,1.0,Nuke,4300.0
2320809,3623,Quantum Bellator Fire,Sprout,3.0,Cache,4250.0
2320809,3623,Quantum Bellator Fire,Sprout,3.0,Mirage,4250.0
2320960,3469,Spirit,Enyoy,1.0,Overpass,4000.0
2320959,3469,Kinguin,eXtatus,1.0,Mirage,3950.0
2320930,3581,EPG,GoodJob,3.0,Inferno,4200.0
2320930,3581,EPG,GoodJob,3.0,Cache,4200.0
2320930,3581,EPG,GoodJob,3.0,Mirage,4300.0
2320857,3585,Quantum Bellator Fire,Singularity,3.0,Cache,4300.0
2320857,3585,Quantum Bellator Fire,Singularity,3.0,Train,4150.0
2320857,3585,Quantum Bellator Fire,Singularity,3.0,Inferno,4250.0
2320980,3614,Beyond,XCN,3.0,Cobblestone,4350.0
2320980,3614,Beyond,XCN,3.0,Train,4200.0
2320980,3614,Beyond,XCN,3.0,Mirage,4400.0
2320942,3600,Sprout,ALTERNATE aTTaX,3.0,Mirage,4150.0
2320942,3600,Sprout,ALTERNATE aTTaX,3.0,Inferno,4450.0
2320979,3614,MiTH,XCN,1.0,Cobblestone,2400.0
2320978,3614,Beyond,nxl,1.0,Mirage,4150.0
2320939,3112,fnatic,Space Soldiers,3.0,Cobblestone,4250.0
2320939,3112,fnatic,Space Soldiers,3.0,Inferno,4400.0
2320939,3112,fnatic,Space Soldiers,3.0,Mirage,4250.0
2320938,3112,TeamOne,Russia,3.0,Overpass,4400.0
2320938,3112,TeamOne,Russia,3.0,Train,4050.0
2320795,3618,Torqued,Complexity,3.0,Nuke,4200.0
2320795,3618,Torqued,Complexity,3.0,Train,4450.0
2320937,3622,frequency,Pizza Delivery,3.0,Mirage,4200.0
2320937,3622,frequency,Pizza Delivery,3.0,Cache,4450.0
2320794,3618,Liquid,Dignitas,3.0,Mirage,4300.0
2320794,3618,Liquid,Dignitas,3.0,Train,4350.0
2320936,3622,Furious,Mystical,3.0,Cache,4250.0
2320936,3622,Furious,Mystical,3.0,Mirage,4300.0
2320936,3622,Furious,Mystical,3.0,Inferno,4350.0
2320932,3623,ALTERNATE aTTaX,Não Tem Como,3.0,Train,4300.0
2320932,3623,ALTERNATE aTTaX,Não Tem Como,3.0,Overpass,4150.0
2320891,3624,GoldenGitte,x-kom,3.0,Cache,4300.0
2320891,3624,GoldenGitte,x-kom,3.0,Train,4300.0
2320891,3624,GoldenGitte,x-kom,3.0,Mirage,5000.0
2320793,3618,NRG,Splyce,3.0,Cobblestone,4150.0
2320931,3623,Windigo,Codewise Unicorns,3.0,Mirage,4300.0
2320931,3623,Windigo,Codewise Unicorns,3.0,Cobblestone,4200.0
2320933,3624,Property,LPSP,3.0,Mirage,4350.0
2320933,3624,Property,LPSP,3.0,Train,4300.0
2320933,3624,Property,LPSP,3.0,Cobblestone,4000.0
2320792,3618,Luminosity,Rogue,3.0,Cache,4100.0
2320792,3618,Luminosity,Rogue,3.0,Mirage,4250.0
2320766,3599,SJ,EPG,1.0,Mirage,4300.0
2320826,3585,Epsilon,Fragsters,3.0,Train,4300.0
2320826,3585,Epsilon,Fragsters,3.0,Mirage,4550.0
2320869,3600,Nemiga,ALTERNATE aTTaX,3.0,Train,3950.0
2320869,3600,Nemiga,ALTERNATE aTTaX,3.0,Cobblestone,4200.0
2320921,3113,Russian Forces,LLG,3.0,Inferno,4600.0
2320921,3113,Russian Forces,LLG,3.0,Cobblestone,4050.0
2320921,3113,Russian Forces,LLG,3.0,Mirage,3750.0
2320825,3585,LPSP,Windigo,3.0,Cobblestone,4200.0
2320825,3585,LPSP,Windigo,3.0,Overpass,4250.0
2320917,3112,Space Soldiers,Russia,3.0,Cobblestone,4100.0
2320917,3112,Space Soldiers,Russia,3.0,Nuke,4050.0
2320920,3113,Sweden fe,Those Damn Canadians,3.0,Cobblestone,4100.0
2320920,3113,Sweden fe,Those Damn Canadians,3.0,Inferno,4250.0
2320920,3113,Sweden fe,Those Damn Canadians,3.0,Mirage,4300.0
2320916,3112,fnatic,TeamOne,3.0,Mirage,4300.0
2320916,3112,fnatic,TeamOne,3.0,Nuke,4300.0
2320915,3112,Russia,AGO,3.0,Cobblestone,4350.0
2320915,3112,Russia,AGO,3.0,Mirage,4250.0
2320915,3112,Russia,AGO,3.0,Train,4250.0
2320919,3113,Those Damn Canadians,LLG,3.0,Inferno,4450.0
2320919,3113,Those Damn Canadians,LLG,3.0,Overpass,4100.0
2320914,3112,Space Soldiers,GODSENT,3.0,Mirage,4250.0
2320914,3112,Space Soldiers,GODSENT,3.0,Cache,4300.0
2320913,3112,Cloud9,TeamOne,3.0,Train,4400.0
2320913,3112,Cloud9,TeamOne,3.0,Mirage,4000.0
2320913,3112,Cloud9,TeamOne,3.0,Cache,4300.0
2320912,3112,fnatic,MVP PK,3.0,Mirage,4100.0
2320912,3112,fnatic,MVP PK,3.0,Inferno,4300.0
2320918,3113,Russian Forces,Sweden fe,3.0,Inferno,4200.0
2320918,3113,Russian Forces,Sweden fe,3.0,Train,4300.0
2320779,3621,Yeah,W7M,3.0,Train,3500.0
2320779,3621,Yeah,W7M,3.0,Mirage,4050.0
2320791,3622,frequency,Dynasty,3.0,Cache,4500.0
2320791,3622,frequency,Dynasty,3.0,Inferno,4650.0
2320776,3621,Virtue,No Limits,3.0,Overpass,4200.0
2320776,3621,Virtue,No Limits,3.0,Cobblestone,2450.0
2320888,3538,KoN Norway,KoN Sweden,1.0,Inferno,4300.0
2320808,3623,Codewise Unicorns,Não Tem Como,3.0,Mirage,4300.0
2320808,3623,Codewise Unicorns,Não Tem Como,3.0,Train,4100.0
2320890,3624,LPSP,XPC,3.0,Nuke,4250.0
2320890,3624,LPSP,XPC,3.0,Mirage,4100.0
2320890,3624,LPSP,XPC,3.0,Train,4300.0
2320887,3538,KoN Sweden,KoN Finland,1.0,Overpass,3400.0
2320886,3538,KoN Denmark,KoN Finland,1.0,Train,4400.0
2320807,3623,ALTERNATE aTTaX,Windigo,3.0,Train,4350.0
2320889,3624,greedisgood,Property,3.0,Cobblestone,4100.0
2320889,3624,greedisgood,Property,3.0,Overpass,4100.0
2320773,3550,AVANGAR,Bpro,3.0,Cobblestone,4300.0
2320773,3550,AVANGAR,Bpro,3.0,Mirage,4300.0
2320884,3581,Space Jam,EPG,3.0,Train,4250.0
2320884,3581,Space Jam,EPG,3.0,Nuke,4250.0
2320884,3581,Space Jam,EPG,3.0,Mirage,4300.0
2320824,3585,Tricked,Imperial,3.0,Mirage,4350.0
2320853,3112,Cloud9,MAX,2.0,Inferno,4200.0
2320853,3112,Cloud9,MAX,2.0,Train,4350.0
2320854,3112,Belgium,GODSENT,2.0,Cache,4350.0
2320854,3112,Belgium,GODSENT,2.0,Inferno,4300.0
2320629,3113,LEGO,Etab,2.0,Cobblestone,4200.0
2320629,3113,LEGO,Etab,2.0,Overpass,4200.0
2320628,3113,Sweden fe,Those Damn Canadians,2.0,Inferno,4050.0
2320628,3113,Sweden fe,Those Damn Canadians,2.0,Mirage,4250.0
2320852,3112,Wololos,AGO,2.0,Overpass,4300.0
2320852,3112,Wololos,AGO,2.0,Nuke,4400.0
2320851,3112,fnatic,BIG,2.0,Cobblestone,4200.0
2320851,3112,fnatic,BIG,2.0,Train,4300.0
